num (ignore),Avg windspeed,windSpeed,Direction,windTurbulence,deploymentTime,,simTime,posEast,posNorth,altitude,longitude,latitude,max altitude,deploymentVelocity,groundspeedVelocity
333,4.671568,0,250.3637338,0,70.06769161,,851.1049082,5191.358039,303.3016856,0,-80.54681827,28.61271728,22764.40581,84.61071235,11.62263829
334,5.033996077,0,238.8886107,0,67.02746236,,849.7758974,6456.843641,665.7889995,0,-80.53385222,28.61597153,22798.11201,79.61074949,11.62263967
335,2.265395973,0,231.3804218,0,71.55853377,,848.8214464,5705.026142,677.0659329,0,-80.54155423,28.61607647,22795.95633,79.26498138,11.6226398
336,5.051250051,0,234.5098312,0,73.56091751,,849.289412,4335.237879,1570.462766,0,-80.55558378,28.62411627,22808.63237,78.88633726,11.62264292
337,3.978656,0,235.6379644,0,67.33949757,,849.3729022,3726.312728,209.0793572,0,-80.56182691,28.61187495,22781.23872,77.0669869,11.62263789
338,1.393196225,0,187.1906155,0,70.86612352,,848.4877107,7123.240682,946.1930717,0,-80.5270235,28.61848978,22840.73439,80.20092431,11.62264072
339,5.945632,0,90.49698824,0,72.62528933,,850.0700045,4419.416467,311.215943,0,-80.55472622,28.61279131,22778.53721,79.137412,11.62263816
340,1.408411367,0,197.7311779,0,72.13648551,,848.795979,6783.675711,1438.292664,0,-80.53049936,28.62291716,22794.22217,78.81789646,11.62264286
341,2.25284546,0,166.8276048,0,69.01500312,,853.2038525,2264.444864,1761.274786,0,-80.57679949,28.62583755,22762.13877,79.50259042,11.62264394
342,2.512876665,0,248.61817,0,73.82477484,,849.5865848,7212.319759,863.0888188,0,-80.52611143,28.61774192,22822.98666,79.67363371,11.62264038
343,1.873662883,0,234.5375023,0,70.74856924,,850.5849107,4596.466724,79.789891,0,-80.5529134,28.61070943,22795.74705,79.03409451,11.62263726
344,2.549016851,0,189.1482137,0,71.10082181,,848.3431735,5144.294855,1284.526388,0,-80.54729597,28.62154183,22811.87738,79.69106874,11.62264214
345,2.498474957,0,121.5751402,0,70.71194785,,849.4742711,6563.188845,3180.362082,0,-80.53274828,28.63858509,22825.54493,79.98545033,11.62264994
346,0.6759409061,0,227.0013065,0,73.55737568,,851.1740323,5566.391015,1660.795617,0,-80.54296969,28.62492396,22772.71504,79.16426099,11.6226437
347,0.6765622886,0,190.0257608,0,71.40190383,,849.4225605,4350.880192,-1273.099017,0,-80.55543437,28.59854346,22717.34227,79.04894941,11.62263152
348,1.375578978,0,151.8648319,0,73.54379933,,847.8665624,4258.674754,3026.838468,0,-80.55636276,28.63721403,22852.19946,79.35618759,11.62264935
349,5.051745314,0,230.5403577,0,73.16938811,,850.5903511,6616.622665,3246.240299,0,-80.53220037,28.63917728,22706.23447,79.24427949,11.62265014
350,6.049543643,0,196.0729129,0,68.8299693,,848.6030511,4571.301431,46.13790524,0,-80.55317133,28.61040688,22808.80669,79.72514725,11.62263711
351,2.61372665,0,42.25038459,0,69.04721791,,848.0783134,5341.997837,1155.85187,0,-80.54527107,28.62038384,22836.54125,83.63210883,11.62264175
352,1.883048225,0,213.5985653,0,68.77198527,,848.2198818,5929.517309,536.9233632,0,-80.53925514,28.61481513,22787.73562,81.28688341,11.62263907
353,6.549136,0,288.027813,0,67.99793632,,849.8873375,3537.181922,-284.9105232,0,-80.56376594,28.60743292,22810.25773,78.99645761,11.6226359
354,5.185664,0,221.611197,0,68.09618802,,848.6595345,8794.990271,-666.3125545,0,-80.50990913,28.60397793,22809.65912,79.25499564,11.62263435
355,3.263392,0,191.977592,0,72.54709535,,850.3957016,4941.115494,321.0346073,0,-80.54938174,28.61287773,22833.23545,79.07694643,11.62263838
356,2.61372665,0,256.8610751,0,68.18324693,,849.5481043,2611.416696,1597.793069,0,-80.57324494,28.62436667,22781.81993,80.95519033,11.62264326
357,2.268264221,0,221.1301126,0,71.19204878,,849.4799849,3730.358012,1422.016287,0,-80.5617815,28.62278314,22811.83803,79.16658495,11.62264284
358,5.185664,0,206.5609956,0,67.93006098,,852.6067295,5207.613872,585.9796604,0,-80.54665044,28.6152594,22753.31521,80.80585358,11.62263932
359,2.242157086,0,200.2464755,0,69.28356596,,847.7893922,6409.348926,452.9733045,0,-80.53433998,28.61405787,22829.65233,81.03216828,11.62263853
360,1.808790896,0,229.413916,0,69.01991453,,850.1985176,2974.87064,3728.895284,0,-80.56951564,28.64353135,22833.98087,79.52736718,11.62265215
361,9.298432,0,219.8430663,0,67.99472207,,848.5981755,3320.078063,3001.149077,0,-80.56598032,28.63698574,22832.24427,79.3540166,11.62264891
362,7.689088,0,266.5750388,0,70.63231453,,848.5136004,5293.229749,-281.0069889,0,-80.54577738,28.60746206,22824.65107,78.98753566,11.62263582
363,2.369312,0,238.6868729,0,72.6367634,,848.8730975,4418.23469,3283.630916,0,-80.5547268,28.63952288,22786.1089,80.76732482,11.6226504
364,2.369312,0,237.1715773,0,69.18046137,,850.1987307,8670.447539,1045.808677,0,-80.51117185,28.61937624,22768.92528,80.1424314,11.6226409
365,6.645994667,0,228.9092248,0,67.71375369,,848.4433875,5476.513983,2722.529302,0,-80.54388542,28.63447274,22834.50628,79.07012174,11.62264799
366,4.485301333,0,162.5150218,0,67.74921068,,850.1291116,6929.944885,1415.472688,0,-80.52900093,28.62271116,22757.57428,82.71788748,11.62264273
367,1.619129706,0,261.6128385,0,67.37622059,,849.0829502,5030.950296,1385.706443,0,-80.54845675,28.62245221,22784.96331,78.97491559,11.62264258
368,2.51142016,0,169.164834,0,67.20814139,,848.646412,2768.062136,146.5969185,0,-80.57164357,28.61131543,22801.81639,79.31539572,11.62263758
369,5.742474672,0,254.3866238,0,72.12875277,,848.6118524,4511.210609,-681.394056,0,-80.55378978,28.60386424,22827.9546,82.21395044,11.62263421
370,3.367701333,0,160.0179266,0,70.94706887,,850.8431696,3499.952925,2917.9847,0,-80.56413746,28.63623735,22783.02079,81.32348992,11.62264861
371,5.586563342,0,219.4495743,0,73.94822986,,849.0913957,5305.149755,1386.440739,0,-80.54564751,28.62245772,22823.35038,79.93197454,11.62264219
372,1.900785502,0,246.7471937,0,72.29474966,,848.7378203,8628.326908,920.0495916,0,-80.51160433,28.61824554,22758.36917,79.99305822,11.62264063
373,0.01081071027,0,190.2334416,0,71.19938559,,849.046648,2204.859363,855.0901296,0,-80.57741173,28.61768814,22791.38164,80.53182093,11.62264052
374,1.391758176,0,116.0070116,0,72.67096718,,848.3690826,4168.674601,1222.464449,0,-80.55729156,28.6209872,22819.40026,80.75166108,11.62264206
375,1.619129706,0,224.0323641,0,71.60461279,,847.9227477,5100.876249,-520.2950358,0,-80.54774887,28.60531086,22826.30999,79.29293931,11.62263497
376,9.103894118,0,201.7488291,0,71.63864679,,847.7407339,2579.567356,2250.957751,0,-80.57356978,28.63024079,22846.3346,80.39498077,11.62264617
377,1.88832863,0,212.1785297,0,67.88787068,,848.5930834,5244.001853,684.1835131,0,-80.54627722,28.61614242,22785.78291,79.29488318,11.6226394
378,8.60552,0,123.3468299,0,71.28272523,,849.0848069,5526.265459,1903.363228,0,-80.54337962,28.6271056,22821.68457,82.00547505,11.62264478
379,2.61372665,0,124.3723577,0,69.8114053,,849.7288899,2225.59869,4402.821466,0,-80.57719233,28.64959362,22792.2591,80.15740148,11.62265489
380,2.998663873,0,199.0310333,0,69.77841525,,848.0183081,5030.131421,555.7017825,0,-80.5484688,28.6149878,22831.29791,79.486743,11.622639
381,0.9530313668,0,186.6549057,0,69.04253282,,850.1499371,4860.923413,-420.3338025,0,-80.55020642,28.60621075,22727.74795,79.13011459,11.62263519
382,1.056062367,0,201.7087954,0,67.92111487,,848.7856471,5944.105449,1843.215658,0,-80.53909888,28.62656283,22843.47691,79.55081703,11.62264447
383,5.049789188,0,309.5155478,0,69.40037989,,850.6021429,4865.651311,1133.92144,0,-80.55015135,28.62018848,22764.62847,79.85994321,11.62264124
384,0.686776233,0,234.8728723,0,68.58699534,,849.4411915,4430.37516,869.0777006,0,-80.55461179,28.61780825,22786.73063,79.80463601,11.62264055
385,1.808790896,0,232.6739042,0,73.45426407,,848.2096302,4159.606882,675.2376646,0,-80.55738646,28.6160659,22832.99672,78.94888019,11.62263947
386,3.889248,0,173.6616238,0,68.15635414,,848.9213514,7324.111713,211.2803348,0,-80.52497033,28.61187944,22828.06149,80.51650192,11.62263781
387,6.645994667,0,239.0558721,0,67.48198971,,850.3090791,5260.914483,-661.4272735,0,-80.54611016,28.60404099,22808.97922,79.40482793,11.62263399
388,1.913260668,0,201.4786483,0,72.45586779,,850.223051,3339.900267,343.1422077,0,-80.565785,28.61308166,22833.91737,80.3530583,11.62263795
389,1.273049311,0,221.9330515,0,68.39402586,,850.1591345,5104.081898,421.1049632,0,-80.54771182,28.61377706,22742.73258,78.83624389,11.62263827
390,2.031515165,0,295.6155966,0,68.62128645,,851.1037253,4177.101087,-714.346794,0,-80.55721233,28.60356901,22765.53999,79.13438335,11.62263409
391,0.8552118135,0,12.69002892,0,72.2252348,,848.6614756,7360.060916,897.53511,0,-80.52459763,28.61805087,22833.84973,79.19719965,11.62264041
392,1.88582599,0,194.4153034,0,68.82483574,,850.2922952,2825.452674,3805.507171,0,-80.57104658,28.64422067,22802.5352,81.59297743,11.62265244
393,5.742474672,0,202.1067416,0,73.1670681,,848.4919391,6953.988052,1005.919906,0,-80.5287571,28.61902784,22828.23078,78.94158684,11.62264068
394,1.00338139,0,271.7738898,0,71.19325049,,849.7815248,5333.375021,1425.773712,0,-80.54535815,28.62281134,22780.08056,79.15530185,11.62264284
395,8.60552,0,239.2466921,0,68.22811224,,849.6500533,3147.920698,620.0357305,0,-80.56775094,28.6155723,22781.71032,81.39216719,11.62263947
396,1.888695214,0,219.8865989,0,72.62017722,,848.3622591,4505.987734,1327.327502,0,-80.55383534,28.62192912,22814.5563,81.06969014,11.62264229
397,3.52737359,0,197.4403123,0,69.47833018,,849.7166982,3692.062958,1531.962976,0,-80.56217349,28.62377202,22735.62336,82.3435662,11.62264307
398,0.9444761452,0,325.23348,0,71.97349664,,848.4862267,5789.315401,193.4108699,0,-80.54069318,28.61172648,22835.7863,79.6010191,11.62263741
399,0.9396779966,0,218.9212978,0,73.3517293,,848.1223538,4729.485418,1839.984569,0,-80.55154344,28.62653876,22828.9087,81.79641559,11.62264452
400,2.61372665,0,328.2670097,0,69.35242194,,848.6794927,3577.339116,2762.62291,0,-80.56334501,28.63483994,22838.34133,79.07940779,11.62264818
401,5.832664992,0,253.5635906,0,73.69352442,,847.9039334,5076.552153,1161.177841,0,-80.54799055,28.6204328,22852.21361,78.91095388,11.62264144
402,4.31976287,0,254.0342515,0,69.26511075,,850.6089847,4949.299883,865.8573086,0,-80.54929553,28.61777741,22820.16566,78.71819821,11.62264058
403,9.298432,0,189.6657729,0,69.57181898,,849.1212517,4290.003013,-1802.482387,0,-80.55605992,28.5937828,22825.83315,79.25365035,11.62262976
404,2.213835916,0,231.434824,0,67.59472796,,848.765841,5747.980319,2969.563721,0,-80.54110262,28.6366932,22826.88748,79.55054657,11.62264865
405,2.145792,0,205.8606043,0,67.40169832,,849.9435623,4599.288935,2586.929054,0,-80.55287437,28.63325666,22806.72198,86.62224978,11.62264754
406,6.549136,0,216.7715256,0,73.98575138,,848.359772,2782.70972,1709.138408,0,-80.5714897,28.62536767,22794.00065,79.05638468,11.62264357
407,2.847032355,0,216.0927152,0,73.61331585,,847.9794099,4600.090397,586.0859527,0,-80.55287424,28.61526265,22844.5784,79.49149202,11.62263944
408,6.054874924,0,276.6324409,0,70.31381429,,848.873117,4969.480112,1398.552153,0,-80.54908647,28.62256797,22782.9614,77.74061562,11.62264273
409,0.0276011973,0,46.00673889,0,68.03760258,,848.3401339,7066.645641,1869.381524,0,-80.52759758,28.62679252,22822.51255,81.64587275,11.62264447
410,0.886163127,0,329.9853825,0,69.46811503,,851.4905214,5194.765419,1698.439567,0,-80.546777,28.62526404,22797.35765,78.8226233,11.62264368
411,6.147543577,0,177.0218462,0,68.87681024,,849.1770834,6420.159145,-993.0812751,0,-80.53423738,28.60105314,22833.8196,79.21295768,11.62263302
412,1.398609102,0,227.8176201,0,73.05762942,,850.457087,3127.57457,666.6398089,0,-80.56795925,28.61599147,22783.40815,79.34150511,11.62263952
413,3.012899593,0,26.85431027,0,71.70598829,,850.3629288,6543.378319,1435.482485,0,-80.53296129,28.62289312,22790.59814,78.94938153,11.62264292
414,4.282417666,0,42.80523978,0,72.39889067,,849.9169454,3595.748227,3596.756261,0,-80.56315375,28.64234143,22802.45867,79.90257026,11.6226516
415,0.22352,0,93.64457926,0,69.44011478,,847.9980546,5854.5883,1790.440076,0,-80.54001631,28.62608861,22847.91176,78.86494462,11.62264404
416,3.367701333,0,120.4934223,0,68.31741367,,848.6409323,7688.165955,2896.855983,0,-80.52122277,28.63602928,22781.89314,79.29121826,11.62264875
417,2.996498053,0,94.39318484,0,70.76499208,,848.808902,6565.798204,1103.941504,0,-80.5327335,28.61991139,22840.30562,79.51692779,11.62264137
418,6.48208,0,235.6036801,0,73.72606886,,848.9646251,7359.231669,667.7989059,0,-80.52460761,28.61598481,22753.10445,79.71491707,11.62263981
419,5.185664,0,246.9363382,0,73.72383999,,849.8881196,7915.05616,2762.944932,0,-80.51889886,28.63482363,22794.882,80.73548216,11.62264828
420,5.945632,0,102.8238542,0,67.47653909,,849.5681614,6342.69715,-1073.925753,0,-80.53503129,28.60032647,22830.62958,80.10924879,11.62263262
421,1.300781884,0,201.266801,0,68.17205555,,848.082927,5481.642372,2227.338356,0,-80.54383526,28.63001936,22821.57561,79.00655197,11.62264607
422,0.02287985899,0,193.3612862,0,73.72482049,,847.8858913,3950.61985,2753.437269,0,-80.55952024,28.63475624,22826.01169,79.17385128,11.62264792
423,1.409252925,0,235.6540298,0,70.74679389,,848.1802873,4017.455556,2274.300966,0,-80.5588371,28.63044706,22812.6282,78.59337588,11.62264631
424,6.772656,0,245.4995669,0,71.63448727,,849.6561169,5109.670452,-312.4563987,0,-80.54765786,28.60717996,22735.37108,79.21366812,11.62263583
425,6.839712,0,224.4880848,0,71.07337041,,849.2613974,2528.70886,146.8136086,0,-80.57409554,28.61131786,22830.34935,80.72082183,11.62263721
426,4.902538667,0,184.1667887,0,73.05376424,,848.7466001,6442.162748,-321.1994956,0,-80.5340082,28.60709541,22757.84365,78.55675414,11.62263548
427,2.242916882,0,220.3846417,0,73.76517713,,848.4097809,8381.212457,2971.783043,0,-80.51412088,28.63669883,22822.60965,79.40570332,11.6226491
428,4.321357442,0,217.4937672,0,73.25155373,,849.7654108,4672.420591,858.5343875,0,-80.55213213,28.61771258,22830.35677,80.26518375,11.62264007
429,5.603936754,0,208.8316018,0,69.6266228,,850.0395547,5678.842479,1117.532074,0,-80.54182028,28.62003779,22739.92777,78.91389461,11.62264145
430,4.307963234,0,250.478768,0,71.5562903,,848.8463308,8762.909602,1007.126044,0,-80.51022489,28.61902774,22840.3829,79.34376677,11.62264111
431,2.369312,0,205.2208542,0,67.48896644,,851.4107638,4305.213702,278.8656639,0,-80.55589627,28.61250076,22772.6018,85.15276481,11.62263816
432,4.671568,0,178.2279184,0,68.9983405,,848.8048359,5834.252709,2209.027488,0,-80.54022252,28.62985315,22830.39581,79.04114457,11.62264603
433,4.429964113,0,214.1685054,0,70.58685263,,848.6935435,3791.07786,2760.688603,0,-80.56115495,28.63482193,22824.0298,78.99431334,11.62264817
434,0.759968,0,231.0252604,0,67.7657128,,850.7097807,3601.367485,617.2535975,0,-80.56310558,28.6155461,22799.17039,79.95845338,11.62263958
435,6.347968,0,215.7072162,0,73.99954003,,848.0587838,7213.88745,185.0985375,0,-80.52609966,28.6116446,22804.24754,79.04985826,11.62263774
436,8.225536,0,191.8633096,0,67.41382769,,848.810638,4913.077228,3025.928724,0,-80.54965731,28.63720353,22799.91324,78.82722954,11.62264935
437,3.68808,0,212.6812717,0,71.75653595,,849.2568816,6911.086661,-1481.952126,0,-80.5292117,28.5966541,22800.94977,80.26442478,11.62263072
438,2.435114669,0,236.9778549,0,73.55837147,,848.8991968,2337.285596,1509.862629,0,-80.57605371,28.62357642,22801.92154,79.61611518,11.62264296
439,5.742474672,0,105.2174578,0,71.95451179,,851.2403771,5338.385933,129.5314107,0,-80.54531288,28.61115393,22707.73136,79.42198443,11.6226374
440,4.306521145,0,208.6789747,0,70.97679311,,850.9171348,5929.499299,3200.911384,0,-80.53924146,28.63877294,22720.79538,79.24710323,11.62264951
441,3.263392,0,241.9361539,0,70.00352914,,849.4294589,4110.029169,1292.440156,0,-80.55789214,28.62161669,22814.56312,80.22597059,11.62264226
442,1.398545591,0,221.1539168,0,71.16540865,,847.3636542,6167.544005,-18.03155864,0,-80.53681968,28.60982319,22854.2761,78.93549174,11.62263652
443,1.619129706,0,138.3691739,0,70.65890749,,849.0149159,2376.670191,2560.642365,0,-80.57564801,28.63302623,22788.61879,79.64578451,11.62264746
444,1.361825153,0,216.8885288,0,70.9775698,,849.2689884,5590.675164,20.73801377,0,-80.54272893,28.61017447,22734.12217,78.29637234,11.62263697
445,1.42642747,0,227.3249294,0,71.1843119,,849.4599623,4919.430364,2369.499743,0,-80.54959505,28.6313001,22755.18122,78.23584937,11.62264667
446,4.319738108,0,197.1407191,0,70.80179432,,848.6981277,4691.538561,1516.200177,0,-80.55193356,28.62362704,22745.58567,77.83175106,11.62264321
447,2.847032355,0,257.1361018,0,68.10622878,,848.1548699,8001.190752,1887.867028,0,-80.51802243,28.62695334,22822.21469,80.66940876,11.62264462
448,6.549136,0,217.173485,0,68.14061411,,848.5308377,6676.692556,3740.279259,0,-80.53158194,28.64361997,22835.7605,78.79094127,11.62265202
449,2.194614157,0,224.6722434,0,69.97499896,,849.5713607,3757.318373,761.3709979,0,-80.56150746,28.61684174,22807.49151,78.78804331,11.62264001
450,2.369312,0,238.1184538,0,73.50027854,,849.6071561,4221.783258,291.272741,0,-80.55675091,28.61261262,22826.47868,79.62484861,11.62263781
451,9.133736106,0,217.9097671,0,73.14861401,,848.8341933,4413.973593,-195.2232436,0,-80.55478394,28.60823682,22818.34483,79.57411183,11.62263632
452,2.522324554,0,268.8465434,0,71.29308007,,852.96583,4089.349665,874.8212364,0,-80.5581055,28.61786102,22746.0723,78.88016014,11.62264034
453,0.01339316078,0,183.3120288,0,70.30888243,,849.0816105,6171.502792,3014.293133,0,-80.53676271,28.63709352,22812.67945,79.22781823,11.62264903
454,9.209024,0,200.9400358,0,72.34829917,,848.9949564,6796.225343,-2476.730282,0,-80.53039412,28.58770846,22751.80596,79.07919607,11.62262682
455,1.281871167,0,327.6389047,0,68.54222386,,848.6629765,5445.191529,2608.733975,0,-80.54420691,28.63344949,22836.62623,79.41391136,11.62264726
456,6.48208,0,189.6661932,0,70.50057264,,848.5465048,7065.08573,-1009.710593,0,-80.52763141,28.60090024,22806.33721,80.9372378,11.62263258
457,4.419263357,0,203.1708544,0,72.84680348,,849.7814985,6564.660298,-2557.716277,0,-80.53276624,28.58698132,22760.45285,78.86645491,11.62262668
458,4.485301333,0,238.5088517,0,67.21747339,,848.4323352,6463.612664,347.1362124,0,-80.53378468,28.61310579,22821.21294,78.79286734,11.62263846
459,8.49376,0,104.9546843,0,70.73213429,,850.3394606,3802.795453,2712.994619,0,-80.56103505,28.63439298,22777.05497,79.34435929,11.6226478
460,4.283458253,0,231.3534279,0,73.99847972,,848.2575785,3684.639855,158.9848956,0,-80.56225398,28.61142456,22839.96783,79.04915255,11.62263728
461,1.080158171,0,175.8280391,0,68.66544449,,848.7465256,5704.569144,975.9377196,0,-80.54155742,28.61876429,22828.17909,79.8845472,11.62264098
462,5.409184,0,219.1986663,0,67.2481578,,848.7303592,6408.94439,584.2290058,0,-80.53434339,28.61523828,22839.02483,79.26924722,11.62263895
463,2.514083341,0,230.1043978,0,71.89044447,,849.5967265,5151.037394,1299.383008,0,-80.54722682,28.62167542,22825.49626,78.69263297,11.62264238
464,3.012364726,0,209.275594,0,68.93576049,,849.3725475,6746.802761,-571.2464598,0,-80.53088903,28.60484514,22742.95822,79.21666915,11.62263469
465,0.01928553738,0,247.3904994,0,70.1386672,,851.9782995,3384.203803,1856.216745,0,-80.56532665,28.62668895,22755.84183,81.03961924,11.62264446
466,0.01754032629,0,224.5130863,0,71.80565786,,849.2875486,7721.397652,-117.9089763,0,-80.52090269,28.60891667,22796.8728,81.78544246,11.62263614
467,7.972213333,0,93.21944325,0,71.90196431,,848.2715767,4254.349681,3232.3943,0,-80.55640631,28.63906265,22798.46178,80.32243718,11.62265003
468,6.645994667,0,183.0533476,0,68.41779019,,847.9422165,7065.507403,1044.504139,0,-80.52761436,28.61937423,22852.67598,78.60365616,11.62264128
469,3.978656,0,253.8422686,0,73.80831795,,848.6475762,3453.353125,1749.556652,0,-80.56461849,28.62572955,22788.63582,79.05918526,11.62264418
470,7.420864,0,247.2715475,0,68.36002151,,850.2778117,8974.271983,796.9763917,0,-80.50806115,28.61713637,22758.92032,79.99306586,11.62263999
471,6.645994667,0,325.5392905,0,68.70375977,,848.6996948,6490.594354,2904.714937,0,-80.53349371,28.6361065,22813.34119,79.26590946,11.62264888
472,1.909007857,0,220.7053505,0,72.58584365,,849.440523,6050.958643,-218.930999,0,-80.53801505,28.60801701,22824.06854,79.01041811,11.62263607
473,1.698508101,0,61.24760927,0,68.89345134,,851.1462886,3810.044256,1496.759196,0,-80.56096484,28.62345509,22742.24072,79.07856193,11.62264307
474,3.52737359,0,240.1193511,0,73.7579559,,849.447784,5652.969396,1218.738165,0,-80.54208485,28.62094807,22702.54532,79.01485234,11.622642
475,2.438216211,0,276.0427271,0,69.62800531,,850.4881971,6211.937505,-572.3931096,0,-80.53636793,28.60483749,22796.59041,80.59431294,11.62263438
476,1.082728866,0,224.0814058,0,73.50302037,,851.4785888,6177.40438,556.5033743,0,-80.53671556,28.61499006,22789.26449,77.83910301,11.62263921
477,6.645994667,0,212.7343816,0,71.97072255,,847.835765,6598.064492,1470.596077,0,-80.53240081,28.62320862,22848.74021,80.65665701,11.62264277
478,2.531224125,0,172.173153,0,68.65325159,,848.4100262,4807.290722,-398.6904041,0,-80.55075572,28.6064056,22817.66447,78.99797207,11.6226354
479,1.042827603,0,215.2621198,0,67.17199746,,848.970795,6563.438164,-756.2112044,0,-80.53276839,28.60318265,22812.36827,78.76887464,11.62263397
480,7.2644,0,75.16501559,0,73.42989705,,848.853411,6542.961234,284.3927973,0,-80.53297217,28.61254112,22829.12607,79.64407128,11.6226378
481,2.847032355,0,221.4825301,0,68.2737288,,847.8064563,1874.197115,140.5820558,0,-80.58080046,28.61126293,22828.09847,78.98069848,11.6226373
482,4.902538667,0,206.8365578,0,68.44120664,,849.0098574,4952.478487,1472.539492,0,-80.54926033,28.62323342,22731.32208,79.25703973,11.62264285
483,6.772656,0,212.7456719,0,70.92485555,,849.4974321,4461.735719,-1083.160686,0,-80.55429815,28.60025124,22780.08558,81.50920167,11.62263264
484,2.369312,0,90.5117139,0,72.66791402,,850.0489658,4865.644246,-414.3884344,0,-80.55015803,28.6062642,22775.35149,79.20349919,11.62263543
485,7.584778667,0,270.1307217,0,72.0053761,,850.3284726,6321.954398,-391.7376199,0,-80.53523997,28.60646163,22776.29437,78.67278444,11.62263517
486,2.466772751,0,78.68234324,0,67.90289031,,850.2584663,3827.931879,-648.6616169,0,-80.56078878,28.60416081,22810.08734,81.69977586,11.62263441
487,5.945632,0,202.0545392,0,73.21734365,,851.5345751,2311.221115,1511.150428,0,-80.57632075,28.62358805,22766.01016,84.30074375,11.62264278
488,3.978656,0,206.1538207,0,67.52448157,,848.2400812,4343.809167,1467.707531,0,-80.55549636,28.62319215,22820.26915,78.57793216,11.62264302
489,0.01227350764,0,169.0487019,0,71.0348828,,848.3381885,5774.688741,462.2439659,0,-80.54084166,28.61414422,22851.84025,79.59941577,11.62263861
490,3.978656,0,215.9773489,0,73.9066881,,849.5432029,3971.03035,3193.262314,0,-80.55930957,28.63871162,22753.92357,78.84111039,11.62264989
491,1.296987683,0,161.8436948,0,68.42941756,,850.1298742,5499.635077,172.7337403,0,-80.54366082,28.61154179,22790.36046,79.55517624,11.62263779
492,1.056086264,0,249.5468952,0,71.11101934,,848.2762262,3437.74705,-148.8309474,0,-80.56478411,28.60865698,22845.77697,79.16843955,11.62263643
493,1.662899373,0,221.3258493,0,68.3598213,,847.9950082,5115.682035,3069.048719,0,-80.5475811,28.63759054,22796.35674,77.61111208,11.62264939
494,6.019062549,0,228.3204656,0,73.93742565,,848.3111123,6887.943778,902.3205125,0,-80.52943435,28.6180965,22777.11795,79.20524728,11.62264072
495,5.050087162,0,193.8830991,0,69.78950896,,850.4374009,4569.797081,558.1686686,0,-80.55318469,28.61501169,22780.52771,85.90945866,11.62263933
496,1.659377846,0,20.52869934,0,71.62361667,,849.8791341,3581.306947,-332.9404616,0,-80.56331408,28.60700086,22781.2159,77.49503307,11.62263545
497,1.420157824,0,257.1770774,0,72.7536392,,848.4362041,2431.039023,706.8731057,0,-80.57509489,28.61635479,22826.40971,80.41554356,11.62263975
498,5.135756493,0,202.292154,0,68.92746283,,848.5874192,6392.62945,-801.296739,0,-80.5345183,28.60277804,22830.85611,79.2503497,11.62263366
499,5.057256038,0,221.96841,0,67.93022698,,848.6892722,5548.680912,605.2809617,0,-80.54315628,28.61543157,22821.02234,78.56666632,11.62263908